Timestamp,Sentence,Sentiment
9/20/2023 21:54:34,"it is one of my favourite restaurant...rice bowl and dumplings are too good


",Positive
9/20/2023 21:54:47,I have ordered spanish chicken with butter rice. some of the chicken pieces were rotten. couldn’t eat it because it was too smelly and rotten,Negative
9/20/2023 21:55:35,"ood was good, taste still the same but, I thought regular would be normal sized as before few months. The quantity has definitely lowered compared to price.",Neutral
9/20/2023 21:56:22,"Overall one of the best meatbox I have ever had. Quality is great according to price. But need to increase the quantity.


",Positive
9/20/2023 21:56:36,"as Always Their food is best 😍 i always order from them 👌 just loved it😋🫶


",Positive
9/20/2023 21:57:14,"Alhamdulilla meat box 2 toi vlo chilo bt coslow ta meybe ager diner aktu ghondho hoye giyechilo


",Neutral
9/20/2023 21:57:36,"VERY GOOD I WAS BLOWN AWAY..I HIGHLY RECOMMENDTHIS PLACE. GOOD PROPORTIONAL SIZE AND TASTY


",Positive
9/20/2023 21:57:58,"i ordered one item with more price by bkash,bt they provide me wrong one with less price.... why this harassment???",Negative
9/20/2023 22:01:01,"the food is not that much delicious that i thought. the preparation of food is not that much clean as i found a hair of thier chef
",Negative
9/20/2023 22:07:27,"the nuggets in the meat box were very chewy!! not soft at all!! and there is some inconsistency with the sauce throughout the box


",Neutral
9/20/2023 22:07:46,"Food was good as always but the packaging got wet due to rain, they should have wrapped their food with plastic bag like cheez does and then deliver.",Positive
9/20/2023 22:10:32,always the first choice when I am looking for a budget meal. I always order the black pepper rice and lemongrass dumplings.,Positive
9/20/2023 22:11:03,Munch station is always best...I ordered a gigantic meat box and chicken siu mai.. And they didn't disappoint me ,Positive
9/20/2023 22:11:19,good as always but the rice went sticky and bad when i left it in the fridge for 3 hrs. that shouldn't happen. 😔,Neutral
9/20/2023 22:11:40,the BBQ sauce was just tomato ketchup the chicken was underseasoned but overall the food tasted pretty good. ,Neutral
9/21/2023 20:52:12,I ordered 6 pcs chicken wings. they give me 3 pcs wings and make them 6 by dividing them in the middle.,Negative
9/21/2023 20:52:43,charged me for a higher priced burger but sent me the basic chicken one. And that too tastes bad.,Negative
9/21/2023 20:53:17,The quality was not satisfactory. The packaging was very bad. Do not recommend.,Negative
9/21/2023 20:53:41,The Food was not properly packed and sealed. They forget to add garlic sauce for fried chicken. Not OK with the price we pay for their food.,Negative
9/21/2023 20:54:22,date over firni and borhani .food was average. but they will not improve .such a shame.,Negative
9/21/2023 20:54:29,"Food was excellent as always. But the packet was open, not sealed.",Neutral
9/21/2023 20:54:34,The amount of the rice was low,Positive
9/21/2023 20:54:43,Rice & chicken combination was good but kebab was of veggies(not good) didn't give salad borhani & chutney ratio was good.,Neutral
9/21/2023 20:54:58,I like everything about burger king! love love love their burgers and chicken. wish they'd bring back mushroom Swiss and BBQ whopper,Positive
9/21/2023 20:55:06,food was not freshly made and the taste is bitter so bad I don't think I will ever order from this restaurant,Negative
9/21/2023 20:55:17,"I am so surprised to see the rice quantity, it is enough for a child not for an adult. I hope you will take good care of this matter and serve the proper amount of like you served previously.",Negative
9/21/2023 20:55:28,Worst chicken fry I have ever eaten...they were not near burger king's standard...I don't recommend..,Negative
9/21/2023 20:55:30,"Very good taste.I ordered Morag Polao 1:1.But,I think they should increase the quantity of polao a little bit.But overall good in taste.Borhani was awesome.Piece of roast was also good.",Positive
9/21/2023 20:55:42,You guys gave chutney like half a teaspoon. Maybe give a full teaspoon of chutney? Rice was nice but felt a little less Idk myb you could've added a bit more like 30-50grams?Or else it was tasty.,Neutral
9/21/2023 20:56:12,i have ordered one breast piece one leg piece. they did not give that.,Negative
9/21/2023 20:56:18,rice was undercooked. chicken was overfired. and a smell like burnt oil ( like petrol) was coming from chicken.,Negative
9/21/2023 20:56:29,Rice quantity was poor! Mutton size is becoming smaller day by day! Firni & Borhani were good,Neutral
9/21/2023 20:56:42,the fried chicken had a bad frozen smell. you could tell how old it was. the taste wasn't good either. the garlic sauce was overwhelmingly bad as well.,Negative
9/21/2023 20:56:56,"Pretty much plain, nothing fancy, tasted like normal local biriyani shops morog polao but price was high. The morog's size was too small way too small, polao rice was cold no smell at all.",Negative
9/21/2023 20:57:11,his delivery boy has huge problems.. he creates lots of problems in my house.. please do some.. my Oder not give me .. other parcel send me ..this is not my order,Negative
9/21/2023 20:57:12,Chicken fries was the worst i had. This sort of chicken fry was not expected from Burger King.,Negative
9/21/2023 20:57:29,Badam Sarbat was too good..Excellent,Positive
9/21/2023 20:57:44,"Very Bad food. I ordered the special mutton kacchi, they gave one small piece of meat and another one was literally bone. the beef rezala had one piece of meat. this is straight up fraud.",Negative
9/21/2023 20:58:14,Beef patty was dry and tasteless. Needs more salt i guess? Chicken was ok-ish.,Neutral
9/21/2023 20:58:23,recommend the promotion to the rider. arrived in rain,Positive
9/21/2023 20:58:51,chicken was not good. smelt like alcohol that too cheap quality.,Negative
9/21/2023 20:59:13,Jali kebab was missing and too much oily,Negative
9/21/2023 20:59:28,Rice was not well cooked,Negative
9/21/2023 20:59:38,morog polao was good but jali kabab was rotten..not at all fresh,Negative
9/21/2023 21:00:01,"Disappointed, they didn't even notice my instructions. Taste was bad. Very poor service.",Negative
9/21/2023 21:00:09,My ordered polao was not cooked properly and delivered in cold conditoon seems prepared,Negative
9/21/2023 21:00:18,kabab was staled. rice was not boiled properly,Negative
9/21/2023 21:00:28,They did not give me bbq sauce when I specifically requested it plus BK's quality has been dropping a lot lately - nuggets weren't as good as they used to be.,Negative
9/21/2023 21:00:31,quantity has been reduced but quality is still best,Negative
9/21/2023 21:01:20,roast was no to good..burhanii is very sweet which is no good....try to improve it...thanks,Negative
9/21/2023 21:01:44, ordered a badam shorbot along with my main order the didn't provide the badam shorbot.,Negative
9/21/2023 21:02:22,their food is OK..I paid full price but they always forget to add chatni and salad.. also badam sarbat is not good.,Negative
9/21/2023 21:02:43,The meat was overcooked and somewhat burnt. despite being the fact the kacchi taste delicious and very flavourful.,Neutral
9/21/2023 21:03:01,The chicken nuggets were really bad but the burgers were nice,Negative
9/21/2023 21:03:41,test was amazing but the quantity is too much less then the price. and the roast was rotten.. it disappointed us but the test was perfect,Neutral
9/21/2023 21:04:09,Food was great as usual. The large Coke that came with my order leaked through their packaging and leaked all the way to my front door. I had to wipe Coke off my floor.,Neutral
9/21/2023 21:04:13,test was amazing but the quantity is too much less then the price. and the roast was rotten.. it disappointed us but the test was perfect,Neutral
9/21/2023 21:04:27,Best Murag Pulao in the city!,Positive
9/21/2023 21:04:42,food quantity is not good!,Negative
9/21/2023 21:05:47,Horrible portion size comparing price! Others are much better. Never ordering ever again from here,Negative
9/21/2023 21:06:09,Doesn't follow provided cooking instruction.,Negative
9/21/2023 21:06:29,loved the meal. i ordered the shahi mogor pulao and loved it. the portions can be a bit larger.,Neutral
9/21/2023 21:06:36,there were more bone than meat and the taste was average.,Negative
9/21/2023 21:06:44,food tasted awesome! I wish the price was little less and thus more reasonable!,Neutral
9/21/2023 21:06:50,basmati kacchi was good. It's quality best but not less than quantity. quantity should be bit increase as per as it's price,Neutral
9/21/2023 21:07:02,the worst food I have tested yet. the plow was uncooked almost like raw rice and full of big size carrots. the roast was like jhal fry . worst worst worst,Negative
9/21/2023 21:07:28,please don't order from here. I have ordered at5:18. but the food come at 6:20. And Ihave ordered Morog polao. but the roast was too oily. we could not eat properly though it was for iftar.,Negative
9/21/2023 21:07:50,first time tried their Dhakaiya basmati kacchi from The Mughal Empire and the kacchi really tasted yummy Before tasting their kacchi i also tasted kacchi from Mumbai express & Kacchi bhai love it,Positive
9/21/2023 21:08:06,I doubt if it was fresh,Negative
9/21/2023 21:08:17,Could have been better.,Neutral
9/21/2023 21:08:24,Food wasn't fresh. I won't order again from The Mughal Empire. Packaging was good but the food wasn't fresh it feels like 2 or 3 days old food. Was a very bad experience.,Negative
9/21/2023 21:08:31,"The Big Burger was really good. A standard burger par with international standards and as good as Burger King burger in other countries (KSA, Malaysia). But the chicken wings hardly had any meat.",Neutral
9/21/2023 21:09:15,"Packaging is good, food arrived within half an hour of ordering. Taste is not that good, compared to the price paid. Wouldn't order next time.",Neutral
9/21/2023 21:09:18,Food was good but proportion wasn't same in all boxes. I am sure it wasn't the rider. kindly ensure you use same measurement tool for rice.,Neutral
9/21/2023 21:09:40,In home delivery they didn’t give better meat. And the Roast is awful. Done with Mughal,Negative
9/21/2023 21:09:47,Rice was too much oily. otherwise taste is good.,Neutral
9/21/2023 21:09:49,I like their fried chicken! French fries also taste good but the packaging of the fries should be improved.,Neutral
9/21/2023 21:10:01,we were supposed to get beef rezela but we didn't get it. we got chicken instead,Negative
9/21/2023 21:10:16,"everything was good except the borhani, it was way too sweet",Neutral
9/21/2023 21:10:24,"It's a great waste of money. Price is very high. Meat quantities are very low, rice quantities are same as. Mostly the taste of the food is not good.",Negative
9/21/2023 21:10:38,It was unexpectedly good. I ordered Dhakaiya kacchi and both pieces of meat were good . I hope they will keep up the quality in the future. Best wishes.,Positive
9/21/2023 21:12:01,"i ordered fast and furious, it was too much spicy, back then they had an option for spice level, now they dont have that option and making it too spicy",Negative
9/21/2023 21:12:16,"taste was good, quantity was average",Neutral
9/21/2023 21:12:34,"Delivery man destroyed the whole meal. I told him but he made several excuses.he told that , the restaurant serve the bad food . He had no fault. Please find who’s fault was that.",Negative
9/21/2023 21:12:51,"ve asked for 25% spicy, instead of that they made it so spicy that I've to eat ice afterwards. they never follow the instructions properly. the chicken they've used in there was so smelly.",Negative
9/21/2023 21:13:24,Their Pizza is just awesome.I tried their bbq pizza and fast& furious.. both are amazing.Totally Satisfied,Positive
9/21/2023 21:13:53,"everything on the pizza is spot on but there needs to be more pizza sauce. thin crust, absolutely filling & delish. thank you",Neutral
9/21/2023 21:14:16,"worst experience ever on Foodpanda. I wish I could upload a photo!! 1st I didn't get the pizza what I ordered got something else. 2nd, the pizza was smashed into one single piece. 3rd, poor delivery",Negative
9/21/2023 21:14:34,l had ordered alfredo baked pasta but you send normal red sauce baked pasta it was really disappointed,Negative
9/21/2023 21:16:44,"the pasta was really great and creamy,loved it",Negative
9/21/2023 21:17:24,Pasta was good as always but delivery man was very rude,Neutral
9/21/2023 21:18:39,overall Fantastic..but salad missing chilo..and borhani beshi misti.. usually borhani eirokom hoy na..,Positive
9/21/2023 21:18:49,"Overall taste of the food is okay, not wow. But amount of beef rezala in the package is too much little for 5 people.",Negative
9/21/2023 21:18:58,Hardly found meat pieces Restaurant needs to work on side dishes,Negative
9/21/2023 21:19:48,"So, I ordered my pasta and they basically BURNED it, the sauce was smelly and wasn't cooked properly, All the pasta were broken and let's not talk about the portion,NEVER order from them, it's too BAD",Negative
9/21/2023 21:19:59,Is it just me or the quantity actually deceased after the break? taste of borhani wasn't like before either.,Neutral
9/21/2023 21:20:17,"The most disgusting food I have experienced. The taste of pasta is so much worse. I will never order again from here. Also, they didn't write the name of the pasta on the box",Negative
9/21/2023 21:21:20,you guys should have give spoons. this is so disappointing,Negative
9/21/2023 21:23:01,They are not maintaining quality. NO cheese at all. No wonder bad reputation nowadays,Negative
9/21/2023 21:23:33,"Everything was fine except the rice, because the rice was hard. Maybe they didn't cook properly.",Negative
9/21/2023 21:23:53,he potato was not good plus no good pieces of mutton. Only the rice and kabab were good,Neutral
9/21/2023 21:24:06,"Mughal Empire was one of my favourite restaurants. but the quality, taste of the food are not as before.. that's very disappointing",Negative
9/21/2023 21:24:13,The pizza has all the toppings on top of the box. Delivered in very poor condition,Negative
9/21/2023 21:24:25,"It’s really unworthy.pizzaburg is getting worse day by day,the topings on the pizza is very low and the quantity of the meat is poor",Negative
9/21/2023 21:24:54,"The pizza had a scanty amount of toppings, lacking in ingredients. The fried rice was overly moist when it should have been crispy and dry. It appeared that the rice had been prepared the previous day",Negative
9/21/2023 21:24:55,Best Kacchi in Mohammadpur area so far. I love the packaging and the chatni.,Positive
9/21/2023 21:25:13,i ordered extra topping but that was the same.it was dissapointing..but i know the real taste of pizzaburg but this time the experience was not good,Negative
9/21/2023 21:25:21,quantity was a little bit less but they have never failed me,Neutral
9/21/2023 21:26:00,First time ordered Meat masala pizza from pizzaburg. The pizza was really tasty and loaded with toppings!! Also their packaging was really good and they also provided Extra sauce as demanded!,Positive
9/21/2023 21:26:15,pizzaburg has been a wonderful experience for me. Few days ago i just got a recommendation for pizzaburg.and today i just ordered a pizza it was so amazing!The taste hasn't even leave my tongue yet.,Positive
9/21/2023 21:26:17,chutney is not good at all,Negative
9/21/2023 21:26:33,Test is good.But mutton pieces are so small. I will suggest to make the pieces of mutton a little bigger.Thank you,Neutral
9/21/2023 21:26:39,I tried pizzaburg for the first time!!! The pizza was amazing. they provide the best quality food. Mine was meat masala which is perfect !!,Positive
9/21/2023 21:27:08,pizza taste was very bad! I dunno why so many people likes this pizza!! they really need to test their taste buds asap if they like this pizza,Negative
9/21/2023 21:27:09,The basmati mutton kacchi was just awesome.... I guess everyone should try that,Positive
9/21/2023 21:27:18,Kacchi was very dry. More masala would’ve made it better.,Negative
9/21/2023 21:27:38,there was hair on my meal.very disappointed,Negative
9/21/2023 21:27:49,Everything was good but meat size is getting small day by day.,Neutral
9/21/2023 21:27:54,"The pizza was completely cold when it arrived and it all toppled onto one corner. The taste was the same though, amazing!!",Negative
9/21/2023 21:28:17,address is clear and confirmed over phone but i had to call 5 times and still he did not find address,Negative
9/21/2023 21:28:35,Good even seems better than sultan’s dine!,Positive
9/21/2023 21:28:46,I can't taste the food like before,Neutral
9/21/2023 21:29:00,I can't taste the food like before,Negative
9/21/2023 21:29:33,it was good! but the delivery time was very long.,Neutral
9/21/2023 21:29:58,Pizza was upside down. All the toppings were glued to the box.,Negative
9/21/2023 21:30:12,biryani was cold and probably not fresh.,Negative
9/21/2023 21:31:09,taste was not good. food was totally cold. didn't get the sauce in one box. it's a shame that pizzaburg has degraded at this level.,Negative
9/21/2023 21:31:22,Utter disappointment!!! Ordered 2x kacchi khadok 1:1.. There should have been 8 pieces of meat in total But I got 2 pieces of meat and 6 pieces of pure bone The quality of the food is deteriorating ..,Negative
9/21/2023 21:31:32,ridiculous food was so bad very very sweet test even chicken was so sweet test I'll never try it again,Negative
9/21/2023 21:31:42,please make the mutton piece larger,Neutral
9/21/2023 21:31:52,food was satisfactory.But the portion could be a bit more.,Neutral
9/21/2023 21:32:00,High Price & Slow Delivery,Neutral
9/21/2023 21:33:31,I have had Pizzaburg in Gulshan. The quality is miles a part. Ingredients are very low in quantity in Mirpur branch. Not worth it.,Negative
9/21/2023 21:35:41,"The pizza was scattered all over, ruined the impression infront of guests",Negative
9/21/2023 21:36:18,"I have eaten pizza from top brands of Bangladesh, among them I think this is the best. Hope you keep up your quality.",Positive
9/21/2023 21:36:30,"
Pastry was old and dry.. Doesn't taste good at all. Expired date of butterbun was 17.9.23. disappointing 😥☹️ Taste is not so good. Quality should be improved.",Negative
9/21/2023 21:37:48,"It is a good, cozy restaurant with good food",Positive
9/21/2023 21:37:51,it's very good food. i like it thank you so much for pizza burg,Positive
9/21/2023 21:38:29,Even after asking extra sauce you guys never saw the instructions. topping is very less when I order online. Really disappointed with your services lately,Negative
9/21/2023 21:38:52,I ordered momo and it was okay. But i ordered egg pudding and it was rotten and so smelly. I almost vomited. Disgusting,Neutral
9/21/2023 21:39:20,"I ordered 3 pizzas on 11 Jun 2023, one with sausage crust. But there was no sausage crust. They didn't check the order carefully.",Negative
9/21/2023 21:39:36,Its sultan's dine. You get what you expect,Positive
9/21/2023 21:39:45,I placed order for the first time. pizza was really good.,Positive
9/21/2023 21:39:53,No salad even though they show that in the pictures.,Negative
9/21/2023 21:40:01,Why food was not warm.,Negative
9/21/2023 21:40:07,It was really good.Hope they would always be loyal in food quality and customer's trust.,Negative
9/21/2023 21:40:16,Not the Sultan's Dine I know.Meat was hard & salty basmati rice,Negative
9/21/2023 21:40:23,pizza was good enough but a less cheesy,Neutral
9/21/2023 21:40:36,I Didn't Understand its Original Sultans Dine orduplicated.Food Quantity is Good but Food taste are very bad.,Negative
9/21/2023 21:40:39,"Ngl, the pizzas were better, going order again.",Positive
9/21/2023 21:41:06,"Always joss,all-time best",Positive
9/21/2023 21:41:06,the chicken steak was too small,Neutral
9/21/2023 21:41:31,Food quality and quantity was great. But each time i ordered their food they loves to send me bones instead of meats ,Negative
9/21/2023 21:41:36,"pizza is always good, I always love their pizza but they take too much time to deliver and they charge container fee I don't know why as its only a paper box",Positive
9/21/2023 21:41:41,Foodpanda is being hypocrite. There's no Sultan's Dine in Mdpur. They are lying and selling this worst kachhi biriyani. Shame.,Negative
9/21/2023 21:41:57,"Perfect. Taste 7/10, Amount:9/10",Negative
9/21/2023 21:42:05,The most disgusting pudding I have ever put in my mouth,Negative
9/21/2023 21:42:12,Not bad but expecting more!,Neutral
9/21/2023 21:42:19,"pizza burg's pizzas really delicious man. if anyone want to taste real pizza, then dude just go and order from Pizza Bug's and eat.",Positive
9/21/2023 21:42:25,"one of the worse kacchi ever, all three packs biryani purchase is a total wastage of money. every pieces of meat very bad. food panda should monitor and improve the quality of good which we order.",Negative
9/21/2023 21:42:37,Please try to give enough slice of a cucumber & lemons. Also enough meat please,Neutral
9/21/2023 21:42:57,meal isn’t the problem! Your service is horrible! Totally food panda's fault! I tried to contact the rider but got no response at all! Then why do you even provide this option to contact the rider?,Negative
9/21/2023 21:42:57,"The dough was so thin and there was barely any meat, really disappointed.",Negative
9/21/2023 21:43:11,Meal was Good but the Delivery Man was Impolite...,Neutral
9/21/2023 21:43:20,"First of all, there was the smallest amount of meat. The pieces they had given were the chewy pieces stuck with bones and skin. BUT IT HAD HAIR ALL OVER! Small hairs were stuck in the chewy piece.",Negative
9/21/2023 21:43:45,your delivery man was rubbish! he can't manage to find a single location! The food got cold! we have to keep waiting our guest for food! It was so disappointing,Negative
9/21/2023 21:43:59,mutton pieces getting smaller,Negative
9/21/2023 21:44:08,kacchi was dry and cold. taste degraded.,Negative
9/21/2023 21:44:22,one of the best biriyani in town.,Positive
9/21/2023 21:44:27,The pizza went a bit cold. It may happen for the delivery time. Otherwise it was tasty to eat.,Neutral
9/21/2023 21:44:43,"Third class food, not so tastay and so expensive. it should to be ban",Negative
9/21/2023 21:45:10,Not worthy for 200 Taka at all poor quantity...the food was cold,Negative
9/21/2023 21:45:21,"Terrible. Sultan's Dine is now ""Kerani's Dine""",Negative
9/21/2023 21:45:30,Taste was good enough but mutton piece size was very disappointing .,Neutral
9/21/2023 21:45:31,"The cheese was burnt completely. Please, be careful about the amount of baking when you deliver pasta.",Negative
9/21/2023 21:45:49,"bad, not solid piece of mutton found. there were three piece of bone. rice wasn't properly cooked",Negative
9/21/2023 21:45:51,"The food is not fresh, fried rice has become smelly, the vegetables became sour. It is really disappointing to have this type of food.",Negative
9/21/2023 21:46:02,it was absolute trash. I'd request everyone to not order from sultans dine.,Negative
9/21/2023 21:46:45,Food was really bad … all of my family members suffering for the bad food … taste was really we can’t even have the food .. i would like if you guys take necessary step about this matter,Negative
9/21/2023 21:46:49,"The pasta was interesting, the food was ok for the price. Pizza is not so frozen.",Positive
9/21/2023 21:47:07,I hate melted rice and they send me melted rice with 4 pieces of fat.,Negative
9/21/2023 21:47:12,The dough of the pizza so bad and the taste not good enough,Negative
9/21/2023 21:47:23,the worst food ever served. literally there was no meat. only skins and bones. I had guests over and they served this kind of food. My reputation went down the drain. Shity service from Sultan'e Dine.,Negative
9/21/2023 21:47:34,it's only egg Noddle not mixed noodle. quantity is very low for medium size order. bad experience. it's a fraud,Negative
9/21/2023 21:48:07,I have never eaten such bad pasta in my life. This is how alfredo pasta is!,Negative
9/21/2023 21:48:10,The food was too delicious then I expected. Too good,Positive
9/21/2023 21:48:13,bad food quality,Negative
9/21/2023 21:48:25,not satisfied for taste. mutton 2pcs only bone. As a brand sultan not maintain minimum quality,Negative
9/21/2023 21:48:34,Taste but ingredients of rice and meat was less,Neutral
9/21/2023 21:48:47,very good. and they always keep my request,Positive
9/21/2023 21:48:48,food quantities so poor. as this price i expected better quantities.,Negative
9/21/2023 21:49:00,The worst food I have ever had from Sultan’s Dine. The food was very much smoky in flavour and huge salty. Very disappointing.,Negative
9/21/2023 21:49:04,the overall food was good but the fries were very cold.,Negative
9/21/2023 21:49:21,"if I could I would give them negative 10 rating. Food was too much oily,no smell of kachhi biriyani. Mutton pieces quality was extremely bad,weren't even washed before cooking. extremely disgusted,bad",Negative
9/21/2023 21:49:44,quality is getting lower and lower . fried rice tasted sh*t. it was mushy and weird. smelt bad. tasted sour. felt like regular rice was mixed Disgusting,Negative
9/21/2023 21:50:06,"Ordered the Kacchi 1:1 and 250ml 60 tk borhanTaste, quality and quantity are all satisfactory but packaging must improve. They should wrap the kacchi box with poly instead of using 2 rubber bands.",Positive
9/21/2023 21:50:15,Quality and taste both were best. 👍,Positive
9/21/2023 21:50:16,Dissatisfied  Meat size and quality is very bad.,Negative
9/21/2023 21:50:57,"after having this meal , my family members got illness. they provided bad food",Negative
9/21/2023 21:51:07,Hair was found in the flesh. Butpari limit is exceeded. If you give burnt meat then why sell it online. nonsense,Negative
9/21/2023 21:51:10,Should have provided with tissues,Negative
9/21/2023 21:51:22,These can't get any drier. Meat was mostly bone piece. Highly disappointed. Coming from a loyal fan,Negative
9/21/2023 21:51:31,the chicken is a bit small but everything else is pretty good. if the chicken was bigger the meal could be 5,Neutral
9/21/2023 21:51:38,It was so good .yummy! .i will again order the food insha allah,Positive
9/21/2023 21:51:43,Sultan’s dine is better than Kacchi . mutton piece was too small. rice wasnt' well cocked.,Negative
9/21/2023 21:52:02,the chicken is a bit small but everything else is pretty good. if the chicken was bigger the meal could be 5,Neutral
9/21/2023 21:52:05,It was very bad. We have had this exact dish before at sultans dine and it was a thousand times better. Starting to think food quality drops when ordered through foodpanda!!,Negative
9/21/2023 21:52:12,"
It was very bad. We have had the very same thing at sultans dine and it was considerably better. It was a very big let-down. Starting to think food quality drops when ordered through foodpanda!",Negative
9/21/2023 21:52:29,very bad. mutton piece was not good.,Negative
9/21/2023 21:52:36,ery bad. I don’t think it’s real Sultan Dine. They're using name only.,Negative
9/21/2023 21:52:44,poor quality. chicken fry's smell bad. very much juice in vegetable. chicken curry contains lots of bones instead of meat.,Negative
9/21/2023 21:52:44,The Kacchi is always good. The borhani was good too but they should provide a bigger bottle.,Positive
9/21/2023 21:53:01,"I ordered 1:3, the taste is good, the amount of meat and potatoes is also right. But falls short for three. Kindly try to increase the amount of rice. Talking about the test, it's always a lot of fun.",Positive
9/21/2023 21:53:22,thai soup is just soo tasty.... loved it,Positive
9/21/2023 21:54:11,thai soup is just soo tasty.... loved it,Positive
9/21/2023 21:55:11,the quantity of the food was perfect and the food was delicious,Positive
9/21/2023 21:55:24,"I ordered 3 meals, they sent 1 without noticing me.",Negative
9/21/2023 21:55:54,Didn't provide the chutney. Meat portion wasn't enough.,Negative
9/21/2023 21:55:58,I have ordered several times but this time they have provided litreally bad quality of meats. Those were more like half cooked and the overall kacchi had very less masala then the previous ones.,Negative
9/21/2023 21:56:01,It was good. I will otder again.,Positive
9/21/2023 21:56:19,Food delivered fully cold. No good mutton pieces and almost no potatoes.,Negative
9/21/2023 21:56:27,took 90 minutes by a bicycle . it was cold. No foil used.,Neutral
9/21/2023 21:56:43,Sultan's dine never disappoints..I just wish they would provide salad & chutney complementary with the kacchi,Neutral
9/21/2023 21:57:00,The food was very salty and I ordered chicken roast and mentioned I want breast piece instead they gave me leg piece.,Negative
9/21/2023 21:57:01,Taste was very bad . Not expected from sultans dine. Rice was very sticky,Negative
9/21/2023 21:57:06,I came home and found that there was one chicken popcorn item missing in the packet.,Negative
9/21/2023 21:58:44,The food was delicious today. Hope you will continue this service. try to bring food quickly.,Positive
9/21/2023 21:58:50,delivery man was very unprofessional.,Negative
9/21/2023 21:59:20,"rice was good,but didn't got enough meat,got full of bones",Neutral
9/21/2023 21:59:48,I ordered Zinger burger meal. Everytime the burger came with white sauce. But this time they gave red spicy hot sauce. Which is really hot and change the taste of burger. I really did not like.,Negative
9/21/2023 21:59:59,I wish I could give 0 star.They have served me rotten food.That was smelling badly.I don't know how to get to them through Foodpanda to take back my order.They're awful and banned from Food business,Negative
9/21/2023 22:00:14,i have ordered cutney but haven't got it. But to be honest the food was good,Neutral
9/21/2023 22:00:43,Food was not hot at all. It cold. I have ordered bashmati kacchi but they gave me mixed of bashmati and normal rice,Negative
9/21/2023 22:00:54,The chowmein was too spicy 😡🤬,Negative
9/21/2023 22:01:02,"superb. and thanks for giving good pieces of meat as i requested. and for us as we ordered 1:3, there was huge amount of rice. thanks for all.",Positive
9/21/2023 22:01:10,"The food was delicious. But the food temperature is a little bit cold. I think Kacchi Bhai should focus on this. Also, try to make the food prepared fastly for the customer.",Neutral
9/21/2023 22:01:45,Food delayed too much. It took almost an hour. Besides the food was super cold and smelled bit bad also. Super disappointed from Kacchi vhai and it’s probably my last order with them.,Negative
9/21/2023 22:02:04,the food was cold this time and the meat pieces were really small usually the food is good,Neutral
9/21/2023 22:02:21,"Nothing special, foodpanda improvement needed.",Negative
9/21/2023 22:02:33,I ordered two of the same item. One pack had less rice and less meat. Otherwise good food.,Neutral
9/21/2023 22:02:44,I ordered two of the same item. One pack had less rice and less meat. Otherwise good food.,Neutral
9/21/2023 22:02:53,This time the kacchi was appetizing honestly but it needs to improve the rice quantity,Neutral
9/25/2023 23:10:14,fantastic performance restaurant,Positive
10/7/2023 9:59:06,"The Foods always delicious from kawaran bazar branch. But the problem is,price is little bit high than other branch of star & packing also not satisfactory.",Neutral
10/7/2023 9:59:18,So much oil. Digraded quality!,Negative
10/7/2023 9:59:29,They provide basi pocha biriyani! Khabar somoy food theke onk baje gondo ber hochchilo!! khub e baje experience and never order again from them.,Negative
10/7/2023 9:59:39,Wrong food deliverded and this is not the first time!,Negative
